date,page_title,avg_page_load_time
2020-01-15,Search EVAN WILLIAMS | Proof by Southern Glazer's,2949
2020-01-15,SGWS,3516.666666666667
2020-01-15,Search VELICOFF VODKA 80 | Proof by Southern Glazer's,1492
2020-01-22,SEGHESIO FAMILY VINEYARDS ZINFANDEL ANGELA'S TABLE SONOMA COUNTY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,986.5
2020-01-22,Search CARNOTS | Proof by Southern Glazer's,4492
2020-01-22,BENTON LANE PINOT GRIS WILLAMETTE VALLEY 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3260
2020-01-22,Search JOSH CELLARS | Proof by Southern Glazer's,1287.5
2020-01-22,DON JULIO TEQUILA EXTRA ANEJO REAL 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1025
2020-01-22,Search RED BULL | Proof by Southern Glazer's,2625
2020-01-22,Search SIMI | Proof by Southern Glazer's,2439
2020-01-22,Search TRIVENTO MALBEC RESERVE MENDOZA | Proof by Southern Glazer's,3238
2020-01-22,Search 360 VODKA | Proof by Southern Glazer's,6611
2020-01-22,SHELTER BAY SAUVIGNON BLANC STICH MARLBOROUGH 2018 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1432
2020-01-22,JOSH CELLARS CABERNET SAUVIGNON CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1085.3333333333333
2020-01-22,Search MYERS | Proof by Southern Glazer's,2218
2020-01-22,Search GIFT PACK | Proof by Southern Glazer's,7681
2020-01-22,Search ITALIAN | Proof by Southern Glazer's,1967
2020-01-18,RIEDEL BEER GLASS RESTAURANT VERITAS 0449/11 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1115
2020-01-18,Search BLANC DES NOIRS | Proof by Southern Glazer's,3627
2020-01-18,Search YAMAZAKI | Proof by Southern Glazer's,1650
2020-01-18,J. LOHR VALDIGUIE WILDFLOWER ESTATES MONTEREY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,637
2020-01-18,Non-alcoholic Beverages | More | Proof by Southern Glazer's,4349
2020-01-26,ARMAND DE BRIGNAC CHAMPAGNE BRUT | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1217
2020-01-26,DIVISION PINOT NOIR DEUX EOLA SPRINGS VINEYARD EOLA AMITY HILLS 2016 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,5938
2020-01-26,BROWNE FAMILY VINEYARDS CHARDONNAY HERITAGE COLUMBIA VALLEY 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2814
2020-01-26,THE FEDERALIST CABERNET SAUVIGNON LODI 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,5898
2020-01-26,WOODBRIDGE CABERNET SAUVIGNON CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2618
2020-01-28,Search CORONA | Proof by Southern Glazer's,2435
2020-01-28,JEFFERSON'S STRAIGHT BOURBON RESERVE PRITCHARD HILL CABERNET CASK FINISHED 90.2 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1603
2020-01-28,Search MARTELL | Proof by Southern Glazer's,3184
2020-01-28,JAM CELLARS CHARDONNAY BUTTER CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1843
2020-01-28,Search GRAND MARNIER | Proof by Southern Glazer's,2238.1249999999995
2020-01-28,MAKER'S MARK STRAIGHT BOURBON 90 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2548.25
2020-01-28,Search CANNED WINE CAN WINE | Proof by Southern Glazer's,1508
2020-01-28,Search CHATEAU STE. MICHELLE | Proof by Southern Glazer's,1152
2020-01-28,Search CHIANTI RUFFINO | Proof by Southern Glazer's,2493
2020-01-28,CRUZAN STRAWBERRY FLAVORED RUM 42 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,990
2020-01-28,BERONIA RIOJA RESERVA 2014 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,27227
2020-01-28,Search MENAGE A TROIS | Proof by Southern Glazer's,1882
2020-01-03,Search PAUILLIAC | Proof by Southern Glazer's,1546
2020-01-03,COINTREAU ORANGE LIQUEUR L'UNIQUE 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2188
2020-01-03,Search VODKA LIQUEUR | Proof by Southern Glazer's,3128
2020-01-03,Search WINE BASED COCKTAIL | Proof by Southern Glazer's,3655
2020-01-03,Search SVEDKA | Proof by Southern Glazer's,2465
2020-01-03,Search MALIBU COCONUT FLAVORED RUM ORIGINAL 42 | Proof by Southern Glazer's,2658
2020-01-19,GRAND MARNIER COGNAC & ORANGE LIQUEUR CORDON ROUGE 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2528.6666666666665
2020-01-19,Search KAHLUA | Proof by Southern Glazer's,1868
2020-01-24,Dessert & Fortified | Wine Types | Wine | Proof by Southern Glazer's,1406
2020-01-24,HIRAM WALKER BUTTERSCOTCH SCHNAPPS 30 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2968
2020-01-24,Search GREEN'S | Proof by Southern Glazer's,2446
2020-01-24,Search LAPOSTOLLE | Proof by Southern Glazer's,1822.5
2020-01-27,Search BEEFEATER | Proof by Southern Glazer's,1926
2020-01-27,Search ENCORE | Proof by Southern Glazer's,2491
2020-01-27,Search PISCO | Proof by Southern Glazer's,2370
2020-01-27,Search MOSCATO LA MARANZANA | Proof by Southern Glazer's,4051
2020-01-27,FLOR DE CAMPO PINOT NOIR SANTA BARBARA COUNTY 2013 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1799
2020-01-27,HEAVEN HILL VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3204
2020-01-27,1865 CABERNET SAUVIGNON SELECTED VINEYARDS MAIPO VALLEY 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3587
2020-01-27,Search ARMADOR CABERNET SAUVIGNON ESTATE SELECTION MAIPO VALLEY 2013 | Proof by Southern Glazer's,6213
2020-01-27,Search CHAPELLET | Proof by Southern Glazer's,1797
2020-01-27,KNOB CREEK STRAIGHT BOURBON SMALL BATCH 9 YR 100 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4189.5
2020-01-27,Malt | Types | Beer & Other | Proof by Southern Glazer's,1712
2020-01-27,ISLANDER GINGER BEER | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1495
2020-01-27,Search FINO | Proof by Southern Glazer's,11574
2020-01-27,ARIEL CABERNET SAUVIGNON NON-ALCOHOLIC | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1244
2020-01-27,Search TYKU COCONUT | Proof by Southern Glazer's,3239
2020-01-27,LEROUX TRIPLE SEC 30 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1729
2020-01-27,Search SIENA | Proof by Southern Glazer's,3296
2020-01-27,Search OAKVILLE | Proof by Southern Glazer's,2800
2020-01-27,HPNOTIQ LIQUEUR 34 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1956.3333333333333
2020-01-27,Search ROBERT PRIVATE SELECTION | Proof by Southern Glazer's,2617
2020-01-27,Search JEFFERSON S STRAIGHT BOURBON RESERVE VERY SMALL BATCH 90.2 | Proof by Southern Glazer's,2731
2020-01-25,Search LAS PERDICES | Proof by Southern Glazer's,3798.5
2020-01-25,BOULARD CALVADOS PAYS D'AUGE XO AUGUSTE 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4456
2020-01-25,DEKUYPER CREME DE BANANE 48 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4589
2020-01-25,Search 480865 | Proof by Southern Glazer's,2148.5
2020-01-25,OLMECA ALTOS TEQUILA ANEJO 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3354
2020-01-25,DIMPLE PINCH BLENDED SCOTCH 15 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3903
2020-01-13,Search LARCENY STRAIGHT BOURBON BARREL PROOF 116 | Proof by Southern Glazer's,2592
2020-01-13,White | Wine Types | Wine | Proof by Southern Glazer's,1900.8571428571427
2020-01-13,Search YULUPA | Proof by Southern Glazer's,2287
2020-01-13,Search BEAUCASTEL | Proof by Southern Glazer's,1581
2020-01-13,CORZO TEQUILA SILVER 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2573
2020-01-13,Search 36126 | Proof by Southern Glazer's,928
2020-01-13,Search LIME JUICE | Proof by Southern Glazer's,2420
2020-01-13,ARISTOCRAT VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,6199
2020-01-13,Search LUNAZOL TEQUILA | Proof by Southern Glazer's,1752
2020-01-13,Search ARANDAS TEQUILA ORO 80 | Proof by Southern Glazer's,2049
2020-01-13,Search GLENMORANGIE | Proof by Southern Glazer's,1934
2020-01-10,JOHNNIE WALKER BLENDED SCOTCH RED LABEL 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3084
2020-01-10,GRAND MARNIER COGNAC & ORANGE LIQUEUR CORDON ROUGE 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1416
2020-01-10,Search DEANSTON | Proof by Southern Glazer's,2256
2020-01-17,BAKER'S STRAIGHT BOURBON SINGLE BARREL 107 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,6733
2020-01-17,Search 321825 | Proof by Southern Glazer's,1003
2020-01-17,TORMARESCA NEGROAMARO ROSE CALAFURIA SALENTO | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2393
2020-01-17,Search 501441 | Proof by Southern Glazer's,2307.5
2020-01-17,ESTANCIA PINOT NOIR MONTEREY COUNTY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1577
2020-01-06,Search TAKEN | Proof by Southern Glazer's,2257
2020-01-06,Search COLUMBIA CREST H3 CABERNET | Proof by Southern Glazer's,3321
2020-01-06,Search ELIJAH CRAIG | Proof by Southern Glazer's,2651.5
2020-01-06,Search 187 ML | Proof by Southern Glazer's,27442
2020-01-06,SUTTER HOME MERLOT CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1132
2020-01-06,Search ASTORIA | Proof by Southern Glazer's,1949
2020-01-06,Search SOLAIA | Proof by Southern Glazer's,2135
2020-01-06,Search PRECEPT | Proof by Southern Glazer's,3659
2020-01-06,Search ARDBEG ISLAY | Proof by Southern Glazer's,2132
2020-01-06,Search 404200 | Proof by Southern Glazer's,2293
2020-01-23,ALCANCE MERLOT GRAN RESERVA MAULE VALLEY 2014 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2049.7142857142853
2020-01-23,Search DOMAINE DE CANTON | Proof by Southern Glazer's,5140
2020-01-23,CANTINA SANTADI VERMENTINO DI SARDEGNA CALA SILENTE | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1683
2020-01-23,BAILEYS IRISH CREAM LIQUEUR THE ORIGINAL 34 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4150.5
2020-01-23,CORONA CERVEZA EXTRA 4/6 PACK | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4895
2020-01-23,PATRON TEQUILA ANEJO 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3058
2020-01-23,STOLICHNAYA VANILLA FLAVORED VODKA STOLI VANIL 75 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1660
2020-01-23,BAREFOOT MOSCATO CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1362
2020-01-23,Search 955937 | Proof by Southern Glazer's,1472
2020-01-23,Search 14 HANDS MOSCATO | Proof by Southern Glazer's,2407
2020-01-02,Search IRISH CREAM | Proof by Southern Glazer's,3551
2020-01-02,Search CROWN ROYAL | Proof by Southern Glazer's,3223.3333333333335
2020-01-02,Search SKYY | Proof by Southern Glazer's,2673.333333333333
2020-01-02,Search HIBIKI SUNTORY WHISKY 21 YR 86 | Proof by Southern Glazer's,2700
2020-01-02,Search EL SILENCIO | Proof by Southern Glazer's,3607
2020-01-02,Search 312285 | Proof by Southern Glazer's,1175
2020-01-02,Search JIM BEAM BLACK | Proof by Southern Glazer's,3118
2020-01-02,Search GOLDENEYE | Proof by Southern Glazer's,1961.6666666666667
2020-01-02,MENABREA BIRRA BIONDA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1573
2020-01-01,Proof by Southern Glazer's,3634.904761904765
2020-01-16,Sauvignon Blanc | Varietals | Wine | Proof by Southern Glazer's,1944
2020-01-16,LETH GRUNER VELTLINER LAGENRESERVE STEINAGRUND WAGRAM 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1454
2020-01-16,Search EASLEY | Proof by Southern Glazer's,1584
2020-01-16,LUCINDA & MILLIE CABERNET SAUVIGNON MENDOCINO COUNTY 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1669
2020-01-16,Search 7604 | Proof by Southern Glazer's,1288
2020-01-14,Search CLOS DES PAPES | Proof by Southern Glazer's,2722
2020-01-14,Search MILAGRO | Proof by Southern Glazer's,1276
2020-01-14,Search DON JULIO REPO | Proof by Southern Glazer's,3336
2020-01-14,QUILT CABERNET SAUVIGNON NAPA VALLEY 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2829.25
2020-01-14,Olives & Onions | Food & Cocktail Garnishes | More | Proof by Southern Glazer's,2892
2020-01-14,Search FRANK FAMILY | Proof by Southern Glazer's,1665
2020-01-14,ARGYLE BLACK BRUT WILLAMETTE VALLEY 2014 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1391.3333333333333
2020-01-14,Search 64112 | Proof by Southern Glazer's,1212
2020-01-14,RON ZACAPA AGED RUM XO CENTENARIO SOLERA GRAN RESERVA ESPECIAL 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1029
2020-01-14,Search CRAGGANMORE | Proof by Southern Glazer's,1993
2020-01-14,Search OPUS | Proof by Southern Glazer's,1778
2020-01-14,CHOPIN YOUNG POTATO VODKA EXTRA RARE FAMILY RESERVE 80 W/ LEATHER BOX & LABEL | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,901
2020-01-14,CHOPIN POTATO VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1064
2020-01-14,Search QUINTESSA | Proof by Southern Glazer's,2363
2020-01-14,Search ABSOLUT CITRON | Proof by Southern Glazer's,1835
2020-01-14,GERARD BERTRAND LANGUEDOC ROSE COTES DES ROSES 2018 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1725
2020-01-14,DI AMORE AMARETTO 42 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1550
2020-01-14,Search CAMPARI AMERICA | Proof by Southern Glazer's,1805
2020-01-29,WOODBRIDGE CHARDONNAY CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1799.5
2020-01-29,Search SKYY | Proof by Southern Glazer's,1993.2
2020-01-29,Vodka | Type | Spirits | Proof by Southern Glazer's,2339.4
2020-01-29,FRANZIA CHARDONNAY BOLD BLENDS RICH & BUTTERY INTERNATIONAL | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2803
2020-01-29,Search A. MARGAIN | Proof by Southern Glazer's,4820
2020-01-29,Search 1800 TEQUILA SILVER 80 | Proof by Southern Glazer's,5167
2020-01-29,Lager | Types | Beer & Other | Proof by Southern Glazer's,1016.5
2020-01-29,WILD TURKEY STRAIGHT BOURBON 101 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3639.5
2020-01-29,ARROWOOD CABERNET SAUVIGNON KNIGHTS VALLEY 2015 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1803
2020-01-29,Search NIKKA | Proof by Southern Glazer's,1110.4
2020-01-29,Search CAMPARI\ | Proof by Southern Glazer's,4904
2020-01-29,KNOB CREEK STRAIGHT BOURBON SMALL BATCH 9 YR 100 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1601
2020-01-29,CASAMIGOS TEQUILA BLANCO 80 W/ 2 STAINLESS STEEL SHOT GLASSES | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1174.5
2020-01-31,GEKKEIKAN MANGO FLAVORED SAKE ZIPANG | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,939
2020-01-31,Search HERRADURA | Proof by Southern Glazer's,2192
2020-01-31,CHAVO MALO TEQUILA BLANCO 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3477
2020-01-31,Search BITTERS | Proof by Southern Glazer's,5007
2020-01-31,Search KIKORI | Proof by Southern Glazer's,1649
2020-01-31,Search RITTENHOUSE | Proof by Southern Glazer's,1691
2020-01-31,Search CYNAR APERITIF RICETTA ORIGINALE 70 | Proof by Southern Glazer's,2106
2020-01-31,Search PERNOD | Proof by Southern Glazer's,2321
2020-01-31,LARCENY STRAIGHT BOURBON VERY SPECIAL SMALL BATCH 92 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1498
2020-01-08,PAUL MASSON CHABLIS AMERICAN | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1733
2020-01-08,Search CHIVAS | Proof by Southern Glazer's,2675
2020-01-08,JAGERMEISTER HERBAL LIQUEUR 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4052.75
2020-01-08,Search JOSH CELLARS | Proof by Southern Glazer's,1636
2020-01-08,Search OYSTER BAY SAUVIGNON BLANC MARLBOROUGH | Proof by Southern Glazer's,1869
2020-01-08,BELOW DECK SPICED RUM SMALL BATCH BELOW DECK 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2293
2020-01-11,Spirits | Proof by Southern Glazer's,2059.5
2020-01-11,Search GUILLERMO | Proof by Southern Glazer's,1615
2020-01-11,Search METAXA | Proof by Southern Glazer's,1734
2020-01-11,Search HENNESSY 200 | Proof by Southern Glazer's,2119
2020-01-11,Search WINSTON | Proof by Southern Glazer's,2648
2020-01-07,Search MAKERS CASK | Proof by Southern Glazer's,2244
2020-01-07,Search HIBIKI | Proof by Southern Glazer's,1998
2020-01-07,Search RAVAGE | Proof by Southern Glazer's,2467
2020-01-07,Search JOHNNY | Proof by Southern Glazer's,4243
2020-01-07,JOHNNIE WALKER BLENDED SCOTCH BLACK LABEL 12 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3604
2020-01-07,Search MARTINI | Proof by Southern Glazer's,1819.5
2020-01-07,Search MARTINI & ROSSI EXTRA DRY VERMOUTH | Proof by Southern Glazer's,2436
2020-01-07,Search BARON | Proof by Southern Glazer's,3149
2020-01-07,Search TRIPPLE SEC | Proof by Southern Glazer's,2903
2020-01-07,Search 24593 | Proof by Southern Glazer's,1153
2020-01-07,WOODBRIDGE CABERNET SAUVIGNON CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1240
2020-01-07,Search MOET & CHANDON GRAN VINTAGE | Proof by Southern Glazer's,4012
2020-01-07,HOUSE WINE CHARDONNAY AMERICAN | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3641
2020-01-07,Search DAILYS SIMPLE SYRUP | Proof by Southern Glazer's,3708
2020-01-07,Search 925383 | Proof by Southern Glazer's,4708
2020-01-07,Australia | Countries & States | Wine | Proof by Southern Glazer's,1344.6666666666667
2020-01-07,Search BENTLEY S | Proof by Southern Glazer's,2426.5
2020-01-04,Search PISCO | Proof by Southern Glazer's,5124
2020-01-04,Search BLACK VELVET | Proof by Southern Glazer's,2599
2020-01-04,Search INFERNO | Proof by Southern Glazer's,1529
2020-01-04,J&B BLENDED SCOTCH RARE 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2228.6666666666665
2020-01-21,Search ALIZE | Proof by Southern Glazer's,7398
2020-01-21,Search 372819 | Proof by Southern Glazer's,1338
2020-01-21,OCEAN VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2310
2020-01-21,Search STARA | Proof by Southern Glazer's,3059
2020-01-21,Search 476058 | Proof by Southern Glazer's,3662
2020-01-21,Search KETEL | Proof by Southern Glazer's,1761
2020-01-21,Search 933314 | Proof by Southern Glazer's,1709
2020-01-21,Search STIMSON CHARDONNAY | Proof by Southern Glazer's,3008
2020-01-21,Search MCMANIS PETIT | Proof by Southern Glazer's,2997
2020-01-05,Search LARCENY | Proof by Southern Glazer's,1339
